DEPLOYMENT_DATE,SITE,BLOCK,PLOT,CAGE_ID,SPECIES,date_start,date_alive,num_alive,num_dead,death_t_f
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-05,14,26,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-12,5,9,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-19,4,1,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-26,1,3,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-26,1,3,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-08-26,1,3,1
8/10/18,ARID,1,WC,A1WC1,DEVA,2018-07-28,2018-09-02,0,1,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-05,11,29,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC1,IXPA,2018-07-28,2018-08-12,0,11,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-12,3,13,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-19,1,2,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-19,1,2,1
8/10/18,ARID,1,WC,A1WC2,DEVA,2018-07-28,2018-08-26,0,1,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-05,9,31,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC2,IXPA,2018-07-28,2018-08-12,0,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-05,13,27,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-12,4,9,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-19,1,3,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-19,1,3,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-19,1,3,1
8/10/18,ARID,1,WC,A1WC3,DEVA,2018-07-28,2018-08-26,0,1,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-05,6,34,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-12,0,6,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-12,0,6,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-12,0,6,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-12,0,6,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-12,0,6,1
8/10/18,ARID,1,WC,A1WC3,IXPA,2018-07-28,2018-08-12,0,6,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-05,16,24,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-12,4,12,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-19,3,1,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-26,0,3,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-26,0,3,1
8/10/18,ARID,2,WC,A2WC1,DEVA,2018-07-28,2018-08-26,0,3,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-05,7,33,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-12,3,4,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-12,3,4,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-12,3,4,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-12,3,4,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-19,1,2,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-19,1,2,1
8/10/18,ARID,2,WC,A2WC1,IXPA,2018-07-28,2018-08-26,0,1,1
